shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.833            -1.962           0.897            -4.245           6.443            4.524            5.728            5.845          
  0.01091                 96                      0.50598                 1.80968                 0.53170                 1.74384                 2019-04-19 12:19:03.537527  
  0.01091                 97                      0.50408                 1.80690                 0.53290                 1.73426                 2019-04-19 12:19:08.319868  
  0.01091                 98                      0.50918                 1.79820                 0.53220                 1.73403                 2019-04-19 12:19:13.289362  
  0.01091                 99                      0.50858                 1.79520                 0.52860                 1.72824                 2019-04-19 12:19:18.019290  
  0.01091                 100                     0.50414                 1.79852                 0.51230                 1.86211                 2019-04-19 12:19:22.590961  
  0.01091                 101                     0.51084                 1.79247                 0.51330                 1.80224                 2019-04-19 12:19:27.555395  
  0.01091                 102                     0.50992                 1.79499                 0.53240                 1.73945                 2019-04-19 12:19:32.406734  
  0.01091                 103                     0.50878                 1.78995                 0.53400                 1.73431                 2019-04-19 12:19:37.002756  
  0.01091                 104                     0.50968                 1.78576                 0.54070                 1.72230                 2019-04-19 12:19:41.542632  
  0.01091                 105                     0.50974                 1.79030                 0.53350                 1.72869                 2019-04-19 12:19:46.230903  
  0.01091                 106                     0.51142                 1.78865                 0.53050                 1.75341                 2019-04-19 12:19:50.943238  
  0.01091                 107                     0.50910                 1.78340                 0.53180                 1.74344                 2019-04-19 12:19:55.547308  
  0.01091                 108                     0.50808                 1.78432                 0.53200                 1.73997                 2019-04-19 12:20:00.261374  
  0.01091                 109                     0.51128                 1.77697                 0.53290                 1.74479                 2019-04-19 12:20:04.950384  
  0.01091                 110                     0.51096                 1.78207                 0.54140                 1.68845                 2019-04-19 12:20:09.758624  
  0.01091                 111                     0.51162                 1.78211                 0.52740                 1.78093                 2019-04-19 12:20:14.467511  
  0.01091                 112                     0.51110                 1.77363                 0.53310                 1.72873                 2019-04-19 12:20:19.074582  
  0.01091                 113                     0.51180                 1.78156                 0.52900                 1.77052                 2019-04-19 12:20:23.824966  
  0.01091                 114                     0.51074                 1.77889                 0.53670                 1.71458                 2019-04-19 12:20:28.517008  
  0.01091                 115                     0.51332                 1.77013                 0.53690                 1.71811                 2019-04-19 12:20:33.223094  
  0.01091                 116                     0.51308                 1.77230                 0.53910                 1.71517                 2019-04-19 12:20:37.828465  
  0.01091                 117                     0.51310                 1.77065                 0.53900                 1.70485                 2019-04-19 12:20:42.556778  
  0.01091                 118                     0.51532                 1.77385                 0.53760                 1.69852                 2019-04-19 12:20:47.211058  
  0.01091                 119                     0.51380                 1.76720                 0.54090                 1.68085                 2019-04-19 12:20:51.845814  
  0.01091                 120                     0.51370                 1.76144                 0.52680                 1.75307                 2019-04-19 12:20:56.364641  
  0.01091                 121                     0.51588                 1.76189                 0.53560                 1.72250                 2019-04-19 12:21:00.840549  
  0.01091                 122                     0.51668                 1.76016                 0.53520                 1.73072                 2019-04-19 12:21:05.383614  
  0.01091                 123                     0.51620                 1.75950                 0.54390                 1.68780                 2019-04-19 12:21:09.898036  
  0.01091                 124                     0.51314                 1.76397                 0.53230                 1.70910                 2019-04-19 12:21:14.401539  
  0.01091                 125                     0.51778                 1.75495                 0.53480                 1.72362                 2019-04-19 12:21:18.958848  
  0.01091                 126                     0.51460                 1.75434                 0.51980                 1.80448                 2019-04-19 12:21:23.537489  
  0.01091                 127                     0.51620                 1.75938                 0.53720                 1.70846                 2019-04-19 12:21:28.132455  
  0.01091                 128                     0.51716                 1.74977                 0.54070                 1.70318                 2019-04-19 12:21:32.918426  
  0.01091                 129                     0.51758                 1.75605                 0.52680                 1.75228                 2019-04-19 12:21:37.568376  
  0.01091                 130                     0.51608                 1.75335                 0.52840                 1.72697                 2019-04-19 12:21:42.250239  
  0.01091                 131                     0.52042                 1.74968                 0.54380                 1.66541                 2019-04-19 12:21:46.879845  
  0.01091                 132                     0.51740                 1.75384                 0.53360                 1.71246                 2019-04-19 12:21:51.675192  
  0.01091                 133                     0.51896                 1.75112                 0.53640                 1.71950                 2019-04-19 12:21:56.315430  
  0.01091                 134                     0.51582                 1.74804                 0.52800                 1.76599                 2019-04-19 12:22:00.938524  
  0.01091                 135                     0.51988                 1.74252                 0.54200                 1.69742                 2019-04-19 12:22:05.498793  
  0.01091                 136                     0.52152                 1.73926                 0.54090                 1.70767                 2019-04-19 12:22:10.095337  
  0.01091                 137                     0.51452                 1.75578                 0.52760                 1.73943                 2019-04-19 12:22:14.596600  
  0.01091                 138                     0.51862                 1.74289                 0.54220                 1.68808                 2019-04-19 12:22:19.164095  
  0.01091                 139                     0.52094                 1.73903                 0.53880                 1.69661                 2019-04-19 12:22:23.761997  
  0.01091                 140                     0.52268                 1.73272                 0.53890                 1.72524                 2019-04-19 12:22:28.321538  
  0.01091                 141                     0.52078                 1.73426                 0.54200                 1.68530                 2019-04-19 12:22:32.828673  
  0.01091                 142                     0.51770                 1.74309                 0.53060                 1.72230                 2019-04-19 12:22:37.411364  
  0.01091                 143                     0.52020                 1.73469                 0.54350                 1.68827                 2019-04-19 12:22:41.873966  
  0.01091                 144                     0.52148                 1.73836                 0.53720                 1.72436                 2019-04-19 12:22:46.423469  
  0.01091                 145                     0.52256                 1.73542                 0.53880                 1.69954                 2019-04-19 12:22:51.025555  
  0.01091                 146                     0.51962                 1.73620                 0.54330                 1.68904                 2019-04-19 12:22:55.503114  
  0.01091                 147                     0.52004                 1.73692                 0.53810                 1.68562                 2019-04-19 12:23:00.131425  
  0.01091                 148                     0.52186                 1.73419                 0.54230                 1.69102                 2019-04-19 12:23:04.616564  
  0.01091                 149                     0.52166                 1.73284                 0.53240                 1.76793                 2019-04-19 12:23:09.181943  
  0.01091                 150                     0.52324                 1.73057                 0.53720                 1.70629                 2019-04-19 12:23:13.742003  
  0.01091                 151                     0.52088                 1.73633                 0.54040                 1.68614                 2019-04-19 12:23:18.347076  
  0.01091                 152                     0.52190                 1.73058                 0.54250                 1.67138                 2019-04-19 12:23:22.881354  
  0.01091                 153                     0.52318                 1.72849                 0.54150                 1.66923                 2019-04-19 12:23:27.427231  
  0.01091                 154                     0.52534                 1.71938                 0.53600                 1.71277                 2019-04-19 12:23:31.561570  
  0.01091                 155                     0.52428                 1.72899                 0.53820                 1.71819                 2019-04-19 12:23:35.718185  
  0.01091                 156                     0.52724                 1.72407                 0.53840                 1.68992                 2019-04-19 12:23:40.189517  
  0.01091                 157                     0.52262                 1.72578                 0.53820                 1.69998                 2019-04-19 12:23:44.716249  
  0.01091                 158                     0.52340                 1.72768                 0.53980                 1.72664                 2019-04-19 12:23:49.231375  
  0.01091                 159                     0.52558                 1.71947                 0.53770                 1.69032                 2019-04-19 12:23:53.601234  
  0.01091                 160                     0.52688                 1.71263                 0.53810                 1.72903                 2019-04-19 12:23:58.200819  
Output: 1.665


