shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.462            -1.958           0.957            -4.561           5.372            5.062            6.514            5.637          
  0.01101                 69                      0.54746                 1.62596                 0.54270                 1.72692                 2019-04-19 00:31:32.436901  
  0.01101                 70                      0.55082                 1.63054                 0.55460                 1.66729                 2019-04-19 00:31:36.953970  
  0.01101                 71                      0.55064                 1.61686                 0.54710                 1.69878                 2019-04-19 00:31:41.361943  
  0.01101                 72                      0.55172                 1.61529                 0.55610                 1.68261                 2019-04-19 00:31:45.850825  
  0.01101                 73                      0.54886                 1.61889                 0.53620                 1.75356                 2019-04-19 00:31:50.405867  
  0.01101                 74                      0.54956                 1.61446                 0.54970                 1.68834                 2019-04-19 00:31:54.919748  
  0.01101                 75                      0.55282                 1.60179                 0.55010                 1.67908                 2019-04-19 00:31:59.461959  
  0.01101                 76                      0.54900                 1.61132                 0.55470                 1.68404                 2019-04-19 00:32:03.954943  
  0.01101                 77                      0.55014                 1.60601                 0.55500                 1.67901                 2019-04-19 00:32:08.539874  
  0.01101                 78                      0.55594                 1.59886                 0.56040                 1.65866                 2019-04-19 00:32:12.943741  
  0.01101                 79                      0.55554                 1.59365                 0.54870                 1.71645                 2019-04-19 00:32:17.395502  
  0.01101                 80                      0.55662                 1.59034                 0.56200                 1.64894                 2019-04-19 00:32:21.928714  
  0.01101                 81                      0.55676                 1.59331                 0.55360                 1.69859                 2019-04-19 00:32:26.468328  
  0.01101                 82                      0.55738                 1.58672                 0.55670                 1.68019                 2019-04-19 00:32:30.936171  
  0.01101                 83                      0.55692                 1.58551                 0.55330                 1.67942                 2019-04-19 00:32:35.391920  
  0.01101                 84                      0.55734                 1.58212                 0.56450                 1.64926                 2019-04-19 00:32:39.863813  
  0.01101                 85                      0.56086                 1.57355                 0.55470                 1.69666                 2019-04-19 00:32:44.261523  
  0.01101                 86                      0.55678                 1.57404                 0.55960                 1.67195                 2019-04-19 00:32:48.728461  
  0.01101                 87                      0.56444                 1.56382                 0.55710                 1.67626                 2019-04-19 00:32:53.365525  
  0.01101                 88                      0.56312                 1.56202                 0.56120                 1.64923                 2019-04-19 00:32:57.821125  
  0.01101                 89                      0.56038                 1.57036                 0.55920                 1.66177                 2019-04-19 00:33:02.258671  
  0.01101                 90                      0.56022                 1.57087                 0.55770                 1.66488                 2019-04-19 00:33:06.687419  
  0.01101                 91                      0.56256                 1.56140                 0.55930                 1.66907                 2019-04-19 00:33:11.139079  
  0.01101                 92                      0.56076                 1.56716                 0.55760                 1.66994                 2019-04-19 00:33:15.600276  
  0.01101                 93                      0.56128                 1.56380                 0.55490                 1.71816                 2019-04-19 00:33:20.011139  
  0.01101                 94                      0.56136                 1.57025                 0.55870                 1.67290                 2019-04-19 00:33:24.432955  
  0.01101                 95                      0.56220                 1.56473                 0.56560                 1.64788                 2019-04-19 00:33:28.944234  
  0.01101                 96                      0.56532                 1.55306                 0.55790                 1.70460                 2019-04-19 00:33:33.461490  
  0.01101                 97                      0.56488                 1.55326                 0.55530                 1.69812                 2019-04-19 00:33:37.875113  
  0.01101                 98                      0.56658                 1.55145                 0.55410                 1.73717                 2019-04-19 00:33:42.470129  
  0.01101                 99                      0.56604                 1.54842                 0.56120                 1.71076                 2019-04-19 00:33:46.994085  
  0.01101                 100                     0.56346                 1.55092                 0.56250                 1.65249                 2019-04-19 00:33:51.483935  
  0.01101                 101                     0.56936                 1.54133                 0.55880                 1.69653                 2019-04-19 00:33:55.956551  
  0.01101                 102                     0.56738                 1.54729                 0.55640                 1.69873                 2019-04-19 00:34:00.361022  
  0.01101                 103                     0.56924                 1.53080                 0.54940                 1.74732                 2019-04-19 00:34:04.766336  
  0.01101                 104                     0.56914                 1.54448                 0.54340                 1.77567                 2019-04-19 00:34:09.216065  
  0.01101                 105                     0.56842                 1.54177                 0.55620                 1.69053                 2019-04-19 00:34:13.625016  
  0.01101                 106                     0.56718                 1.53511                 0.56270                 1.67238                 2019-04-19 00:34:18.139627  
  0.01101                 107                     0.56972                 1.53216                 0.55780                 1.71382                 2019-04-19 00:34:22.720300  
  0.01101                 108                     0.57278                 1.52664                 0.56380                 1.64800                 2019-04-19 00:34:27.084954  
  0.01101                 109                     0.57104                 1.53107                 0.55320                 1.74584                 2019-04-19 00:34:31.548331  
  0.01101                 110                     0.57030                 1.53141                 0.56190                 1.64569                 2019-04-19 00:34:36.066469  
  0.01101                 111                     0.56898                 1.53234                 0.56710                 1.62525                 2019-04-19 00:34:40.613968  
  0.01101                 112                     0.56870                 1.52977                 0.55850                 1.64554                 2019-04-19 00:34:45.050654  
  0.01101                 113                     0.57054                 1.52226                 0.55800                 1.67061                 2019-04-19 00:34:49.521283  
  0.01101                 114                     0.57428                 1.52079                 0.55870                 1.68950                 2019-04-19 00:34:53.924743  
  0.01101                 115                     0.57138                 1.52568                 0.56550                 1.65042                 2019-04-19 00:34:58.356455  
  0.01101                 116                     0.56908                 1.52473                 0.56410                 1.66217                 2019-04-19 00:35:02.847585  
  0.01101                 117                     0.57394                 1.52152                 0.56120                 1.67386                 2019-04-19 00:35:07.285868  
  0.01101                 118                     0.57398                 1.51694                 0.56820                 1.66536                 2019-04-19 00:35:11.684147  
  0.01101                 119                     0.57294                 1.51721                 0.56580                 1.63278                 2019-04-19 00:35:16.257093  
  0.01101                 120                     0.57448                 1.50920                 0.56230                 1.69257                 2019-04-19 00:35:20.673103  
  0.01101                 121                     0.57734                 1.51353                 0.57130                 1.63497                 2019-04-19 00:35:25.018743  
  0.01101                 122                     0.57472                 1.51394                 0.55600                 1.70867                 2019-04-19 00:35:29.555387  
  0.01101                 123                     0.57458                 1.50783                 0.56720                 1.65957                 2019-04-19 00:35:34.033138  
  0.01101                 124                     0.57204                 1.52317                 0.56150                 1.66146                 2019-04-19 00:35:38.473958  
  0.01101                 125                     0.57682                 1.50658                 0.56290                 1.67242                 2019-04-19 00:35:43.013457  
  0.01101                 126                     0.57556                 1.50636                 0.56430                 1.65246                 2019-04-19 00:35:47.453169  
  0.01101                 127                     0.57696                 1.50073                 0.56460                 1.65244                 2019-04-19 00:35:51.870712  
  0.01101                 128                     0.57810                 1.49257                 0.55940                 1.69468                 2019-04-19 00:35:56.413511  
  0.01101                 129                     0.57864                 1.50390                 0.55850                 1.66752                 2019-04-19 00:36:00.909699  
  0.01101                 130                     0.57784                 1.49778                 0.56620                 1.67509                 2019-04-19 00:36:05.372452  
  0.01101                 131                     0.58154                 1.49331                 0.56020                 1.69689                 2019-04-19 00:36:09.840079  
  0.01101                 132                     0.57952                 1.48834                 0.55490                 1.67780                 2019-04-19 00:36:14.262848  
  0.01101                 133                     0.57938                 1.49342                 0.56940                 1.63678                 2019-04-19 00:36:18.730582  
  0.01101                 134                     0.57772                 1.49664                 0.56670                 1.63374                 2019-04-19 00:36:23.200923  
  0.01101                 135                     0.57832                 1.49635                 0.57290                 1.63200                 2019-04-19 00:36:27.654133  
  0.01101                 136                     0.58094                 1.48731                 0.56140                 1.69341                 2019-04-19 00:36:32.130265  
  0.01101                 137                     0.57934                 1.49670                 0.56310                 1.67400                 2019-04-19 00:36:36.596267  
  0.01101                 138                     0.57766                 1.49616                 0.56200                 1.64280                 2019-04-19 00:36:41.092204  
  0.01101                 139                     0.58074                 1.49143                 0.56910                 1.65054                 2019-04-19 00:36:45.562848  
  0.01101                 140                     0.58294                 1.47939                 0.55930                 1.71152                 2019-04-19 00:36:50.036216  
  0.01101                 141                     0.57894                 1.48738                 0.56550                 1.67654                 2019-04-19 00:36:54.457512  
  0.01101                 142                     0.58264                 1.48387                 0.56610                 1.64902                 2019-04-19 00:36:59.054039  
  0.01101                 143                     0.58148                 1.48909                 0.55800                 1.68295                 2019-04-19 00:37:03.566266  
  0.01101                 144                     0.57998                 1.49110                 0.56770                 1.68636                 2019-04-19 00:37:08.015653  
  0.01101                 145                     0.58198                 1.48479                 0.56210                 1.70739                 2019-04-19 00:37:12.534219  
  0.01101                 146                     0.58120                 1.48273                 0.56810                 1.61369                 2019-04-19 00:37:16.984792  
  0.01101                 147                     0.58402                 1.47638                 0.57450                 1.64203                 2019-04-19 00:37:21.402468  
  0.01101                 148                     0.58122                 1.47936                 0.56420                 1.66474                 2019-04-19 00:37:25.785483  
  0.01101                 149                     0.58260                 1.48159                 0.56740                 1.64482                 2019-04-19 00:37:30.259397  
  0.01101                 150                     0.58312                 1.46985                 0.56970                 1.64795                 2019-04-19 00:37:34.836625  
  0.01101                 151                     0.58448                 1.47578                 0.56600                 1.68482                 2019-04-19 00:37:39.406079  
  0.01101                 152                     0.58250                 1.47809                 0.56130                 1.69431                 2019-04-19 00:37:43.931886  
  0.01101                 153                     0.58268                 1.47554                 0.56720                 1.65410                 2019-04-19 00:37:48.380832  
  0.01101                 154                     0.58280                 1.47189                 0.56500                 1.67849                 2019-04-19 00:37:52.843408  
  0.01101                 155                     0.58806                 1.47207                 0.57360                 1.60612                 2019-04-19 00:37:57.268026  
  0.01101                 156                     0.58698                 1.46571                 0.57480                 1.63531                 2019-04-19 00:38:01.655095  
  0.01101                 157                     0.58544                 1.47003                 0.57170                 1.62904                 2019-04-19 00:38:06.125615  
  0.01101                 158                     0.58754                 1.46089                 0.57190                 1.63449                 2019-04-19 00:38:10.643730  
  0.01101                 159                     0.58778                 1.46316                 0.57010                 1.62726                 2019-04-19 00:38:15.081910  
  0.01101                 160                     0.58898                 1.45367                 0.56960                 1.66661                 2019-04-19 00:38:19.578404  
Output: 1.606


